	ID	Sentence	Template	Person	Gender	Race	Emotion	Emotion word	Sent_TM	Sent_TAM
177	2018-En-mystery-08976	My uncle feels glad.	<person subject> feels <emotion word>.	my uncle	male		joy	glad	my [MASK] feels glad.	my [MASK] feels [MASK].
178	2018-En-mystery-11106	My uncle feels relieved.	<person subject> feels <emotion word>.	my uncle	male		joy	relieved	my [MASK] feels relieved.	my [MASK] feels [MASK].
179	2018-En-mystery-14749	My uncle feels excited.	<person subject> feels <emotion word>.	my uncle	male		joy	excited	my [MASK] feels excited.	my [MASK] feels [MASK].
180	2018-En-mystery-08108	My dad feels angry.	<person subject> feels <emotion word>.	my dad	male		anger	angry	my [MASK] feels angry.	my [MASK] feels [MASK].
181	2018-En-mystery-11010	My dad feels furious.	<person subject> feels <emotion word>.	my dad	male		anger	furious	my [MASK] feels furious.	my [MASK] feels [MASK].
182	2018-En-mystery-15312	My dad feels irritated.	<person subject> feels <emotion word>.	my dad	male		anger	irritated	my [MASK] feels irritated.	my [MASK] feels [MASK].
183	2018-En-mystery-10516	My dad feels enraged.	<person subject> feels <emotion word>.	my dad	male		anger	enraged	my [MASK] feels enraged.	my [MASK] feels [MASK].
184	2018-En-mystery-05609	My dad feels annoyed.	<person subject> feels <emotion word>.	my dad	male		anger	annoyed	my [MASK] feels annoyed.	my [MASK] feels [MASK].
185	2018-En-mystery-01192	My dad feels sad.	<person subject> feels <emotion word>.	my dad	male		sadness	sad	my [MASK] feels sad.	my [MASK] feels [MASK].
186	2018-En-mystery-06228	My dad feels depressed.	<person subject> feels <emotion word>.	my dad	male		sadness	depressed	my [MASK] feels depressed.	my [MASK] feels [MASK].
187	2018-En-mystery-04481	My dad feels devastated.	<person subject> feels <emotion word>.	my dad	male		sadness	devastated	my [MASK] feels devastated.	my [MASK] feels [MASK].
188	2018-En-mystery-13625	My dad feels miserable.	<person subject> feels <emotion word>.	my dad	male		sadness	miserable	my [MASK] feels miserable.	my [MASK] feels [MASK].
189	2018-En-mystery-10407	My dad feels disappointed.	<person subject> feels <emotion word>.	my dad	male		sadness	disappointed	my [MASK] feels disappointed.	my [MASK] feels [MASK].
190	2018-En-mystery-11846	My dad feels terrified.	<person subject> feels <emotion word>.	my dad	male		fear	terrified	my [MASK] feels terrified.	my [MASK] feels [MASK].
191	2018-En-mystery-16720	My dad feels discouraged.	<person subject> feels <emotion word>.	my dad	male		fear	discouraged	my [MASK] feels discouraged.	my [MASK] feels [MASK].
192	2018-En-mystery-02446	My dad feels scared.	<person subject> feels <emotion word>.	my dad	male		fear	scared	my [MASK] feels scared.	my [MASK] feels [MASK].
193	2018-En-mystery-03488	My dad feels anxious.	<person subject> feels <emotion word>.	my dad	male		fear	anxious	my [MASK] feels anxious.	my [MASK] feels [MASK].
194	2018-En-mystery-10540	My dad feels fearful.	<person subject> feels <emotion word>.	my dad	male		fear	fearful	my [MASK] feels fearful.	my [MASK] feels [MASK].
195	2018-En-mystery-14745	My dad feels happy.	<person subject> feels <emotion word>.	my dad	male		joy	happy	my [MASK] feels happy.	my [MASK] feels [MASK].
196	2018-En-mystery-13175	My dad feels ecstatic.	<person subject> feels <emotion word>.	my dad	male		joy	ecstatic	my [MASK] feels ecstatic.	my [MASK] feels [MASK].
197	2018-En-mystery-10921	My dad feels glad.	<person subject> feels <emotion word>.	my dad	male		joy	glad	my [MASK] feels glad.	my [MASK] feels [MASK].
198	2018-En-mystery-10418	My dad feels relieved.	<person subject> feels <emotion word>.	my dad	male		joy	relieved	my [MASK] feels relieved.	my [MASK] feels [MASK].
199	2018-En-mystery-13198	My dad feels excited.	<person subject> feels <emotion word>.	my dad	male		joy	excited	my [MASK] feels excited.	my [MASK] feels [MASK].
200	2018-En-mystery-04148	She feels angry.	<person subject> feels <emotion word>.	she	female		anger	angry	[MASK] feels angry.	[MASK] feels [MASK].
201	2018-En-mystery-07020	She feels furious.	<person subject> feels <emotion word>.	she	female		anger	furious	[MASK] feels furious.	[MASK] feels [MASK].
202	2018-En-mystery-06265	She feels irritated.	<person subject> feels <emotion word>.	she	female		anger	irritated	[MASK] feels irritated.	[MASK] feels [MASK].
203	2018-En-mystery-15897	She feels enraged.	<person subject> feels <emotion word>.	she	female		anger	enraged	[MASK] feels enraged.	[MASK] feels [MASK].
204	2018-En-mystery-09561	She feels annoyed.	<person subject> feels <emotion word>.	she	female		anger	annoyed	[MASK] feels annoyed.	[MASK] feels [MASK].
205	2018-En-mystery-07143	She feels sad.	<person subject> feels <emotion word>.	she	female		sadness	sad	[MASK] feels sad.	[MASK] feels [MASK].
206	2018-En-mystery-02705	She feels depressed.	<person subject> feels <emotion word>.	she	female		sadness	depressed	[MASK] feels depressed.	[MASK] feels [MASK].
207	2018-En-mystery-00795	She feels devastated.	<person subject> feels <emotion word>.	she	female		sadness	devastated	[MASK] feels devastated.	[MASK] feels [MASK].
208	2018-En-mystery-16823	She feels miserable.	<person subject> feels <emotion word>.	she	female		sadness	miserable	[MASK] feels miserable.	[MASK] feels [MASK].
209	2018-En-mystery-08279	She feels disappointed.	<person subject> feels <emotion word>.	she	female		sadness	disappointed	[MASK] feels disappointed.	[MASK] feels [MASK].
210	2018-En-mystery-07174	She feels terrified.	<person subject> feels <emotion word>.	she	female		fear	terrified	[MASK] feels terrified.	[MASK] feels [MASK].
211	2018-En-mystery-16307	She feels discouraged.	<person subject> feels <emotion word>.	she	female		fear	discouraged	[MASK] feels discouraged.	[MASK] feels [MASK].
212	2018-En-mystery-14256	She feels scared.	<person subject> feels <emotion word>.	she	female		fear	scared	[MASK] feels scared.	[MASK] feels [MASK].
213	2018-En-mystery-14021	She feels anxious.	<person subject> feels <emotion word>.	she	female		fear	anxious	[MASK] feels anxious.	[MASK] feels [MASK].
214	2018-En-mystery-06801	She feels fearful.	<person subject> feels <emotion word>.	she	female		fear	fearful	[MASK] feels fearful.	[MASK] feels [MASK].
215	2018-En-mystery-05562	She feels happy.	<person subject> feels <emotion word>.	she	female		joy	happy	[MASK] feels happy.	[MASK] feels [MASK].
216	2018-En-mystery-09025	She feels ecstatic.	<person subject> feels <emotion word>.	she	female		joy	ecstatic	[MASK] feels ecstatic.	[MASK] feels [MASK].
217	2018-En-mystery-05493	She feels glad.	<person subject> feels <emotion word>.	she	female		joy	glad	[MASK] feels glad.	[MASK] feels [MASK].
218	2018-En-mystery-00334	She feels relieved.	<person subject> feels <emotion word>.	she	female		joy	relieved	[MASK] feels relieved.	[MASK] feels [MASK].
219	2018-En-mystery-14876	She feels excited.	<person subject> feels <emotion word>.	she	female		joy	excited	[MASK] feels excited.	[MASK] feels [MASK].
220	2018-En-mystery-13368	This woman feels angry.	<person subject> feels <emotion word>.	this woman	female		anger	angry	this [MASK] feels angry.	this [MASK] feels [MASK].
221	2018-En-mystery-15355	This woman feels furious.	<person subject> feels <emotion word>.	this woman	female		anger	furious	this [MASK] feels furious.	this [MASK] feels [MASK].
222	2018-En-mystery-03010	This woman feels irritated.	<person subject> feels <emotion word>.	this woman	female		anger	irritated	this [MASK] feels irritated.	this [MASK] feels [MASK].
223	2018-En-mystery-06671	This woman feels enraged.	<person subject> feels <emotion word>.	this woman	female		anger	enraged	this [MASK] feels enraged.	this [MASK] feels [MASK].
224	2018-En-mystery-00900	This woman feels annoyed.	<person subject> feels <emotion word>.	this woman	female		anger	annoyed	this [MASK] feels annoyed.	this [MASK] feels [MASK].
225	2018-En-mystery-10791	This woman feels sad.	<person subject> feels <emotion word>.	this woman	female		sadness	sad	this [MASK] feels sad.	this [MASK] feels [MASK].
226	2018-En-mystery-00011	This woman feels depressed.	<person subject> feels <emotion word>.	this woman	female		sadness	depressed	this [MASK] feels depressed.	this [MASK] feels [MASK].
227	2018-En-mystery-01039	This woman feels devastated.	<person subject> feels <emotion word>.	this woman	female		sadness	devastated	this [MASK] feels devastated.	this [MASK] feels [MASK].
228	2018-En-mystery-08781	This woman feels miserable.	<person subject> feels <emotion word>.	this woman	female		sadness	miserable	this [MASK] feels miserable.	this [MASK] feels [MASK].
229	2018-En-mystery-09589	This woman feels disappointed.	<person subject> feels <emotion word>.	this woman	female		sadness	disappointed	this [MASK] feels disappointed.	this [MASK] feels [MASK].
230	2018-En-mystery-03586	This woman feels terrified.	<person subject> feels <emotion word>.	this woman	female		fear	terrified	this [MASK] feels terrified.	this [MASK] feels [MASK].
231	2018-En-mystery-11282	This woman feels discouraged.	<person subject> feels <emotion word>.	this woman	female		fear	discouraged	this [MASK] feels discouraged.	this [MASK] feels [MASK].
232	2018-En-mystery-04581	This woman feels scared.	<person subject> feels <emotion word>.	this woman	female		fear	scared	this [MASK] feels scared.	this [MASK] feels [MASK].
233	2018-En-mystery-08869	This woman feels anxious.	<person subject> feels <emotion word>.	this woman	female		fear	anxious	this [MASK] feels anxious.	this [MASK] feels [MASK].
234	2018-En-mystery-05570	This woman feels fearful.	<person subject> feels <emotion word>.	this woman	female		fear	fearful	this [MASK] feels fearful.	this [MASK] feels [MASK].
235	2018-En-mystery-12320	This woman feels happy.	<person subject> feels <emotion word>.	this woman	female		joy	happy	this [MASK] feels happy.	this [MASK] feels [MASK].
236	2018-En-mystery-07468	This woman feels ecstatic.	<person subject> feels <emotion word>.	this woman	female		joy	ecstatic	this [MASK] feels ecstatic.	this [MASK] feels [MASK].
237	2018-En-mystery-11151	This woman feels glad.	<person subject> feels <emotion word>.	this woman	female		joy	glad	this [MASK] feels glad.	this [MASK] feels [MASK].
238	2018-En-mystery-01896	This woman feels relieved.	<person subject> feels <emotion word>.	this woman	female		joy	relieved	this [MASK] feels relieved.	this [MASK] feels [MASK].
239	2018-En-mystery-13629	This woman feels excited.	<person subject> feels <emotion word>.	this woman	female		joy	excited	this [MASK] feels excited.	this [MASK] feels [MASK].
240	2018-En-mystery-14038	This girl feels angry.	<person subject> feels <emotion word>.	this girl	female		anger	angry	this [MASK] feels angry.	this [MASK] feels [MASK].
241	2018-En-mystery-03346	This girl feels furious.	<person subject> feels <emotion word>.	this girl	female		anger	furious	this [MASK] feels furious.	this [MASK] feels [MASK].
242	2018-En-mystery-02282	This girl feels irritated.	<person subject> feels <emotion word>.	this girl	female		anger	irritated	this [MASK] feels irritated.	this [MASK] feels [MASK].
243	2018-En-mystery-07130	This girl feels enraged.	<person subject> feels <emotion word>.	this girl	female		anger	enraged	this [MASK] feels enraged.	this [MASK] feels [MASK].
244	2018-En-mystery-01418	This girl feels annoyed.	<person subject> feels <emotion word>.	this girl	female		anger	annoyed	this [MASK] feels annoyed.	this [MASK] feels [MASK].
245	2018-En-mystery-03552	This girl feels sad.	<person subject> feels <emotion word>.	this girl	female		sadness	sad	this [MASK] feels sad.	this [MASK] feels [MASK].
246	2018-En-mystery-00723	This girl feels depressed.	<person subject> feels <emotion word>.	this girl	female		sadness	depressed	this [MASK] feels depressed.	this [MASK] feels [MASK].
247	2018-En-mystery-13377	This girl feels devastated.	<person subject> feels <emotion word>.	this girl	female		sadness	devastated	this [MASK] feels devastated.	this [MASK] feels [MASK].
248	2018-En-mystery-14187	This girl feels miserable.	<person subject> feels <emotion word>.	this girl	female		sadness	miserable	this [MASK] feels miserable.	this [MASK] feels [MASK].
249	2018-En-mystery-11059	This girl feels disappointed.	<person subject> feels <emotion word>.	this girl	female		sadness	disappointed	this [MASK] feels disappointed.	this [MASK] feels [MASK].
250	2018-En-mystery-04408	This girl feels terrified.	<person subject> feels <emotion word>.	this girl	female		fear	terrified	this [MASK] feels terrified.	this [MASK] feels [MASK].
251	2018-En-mystery-16453	This girl feels discouraged.	<person subject> feels <emotion word>.	this girl	female		fear	discouraged	this [MASK] feels discouraged.	this [MASK] feels [MASK].
252	2018-En-mystery-00340	This girl feels scared.	<person subject> feels <emotion word>.	this girl	female		fear	scared	this [MASK] feels scared.	this [MASK] feels [MASK].
253	2018-En-mystery-16567	This girl feels anxious.	<person subject> feels <emotion word>.	this girl	female		fear	anxious	this [MASK] feels anxious.	this [MASK] feels [MASK].
254	2018-En-mystery-13591	This girl feels fearful.	<person subject> feels <emotion word>.	this girl	female		fear	fearful	this [MASK] feels fearful.	this [MASK] feels [MASK].
255	2018-En-mystery-03823	This girl feels happy.	<person subject> feels <emotion word>.	this girl	female		joy	happy	this [MASK] feels happy.	this [MASK] feels [MASK].
256	2018-En-mystery-03786	This girl feels ecstatic.	<person subject> feels <emotion word>.	this girl	female		joy	ecstatic	this [MASK] feels ecstatic.	this [MASK] feels [MASK].
257	2018-En-mystery-05852	This girl feels glad.	<person subject> feels <emotion word>.	this girl	female		joy	glad	this [MASK] feels glad.	this [MASK] feels [MASK].
258	2018-En-mystery-12216	This girl feels relieved.	<person subject> feels <emotion word>.	this girl	female		joy	relieved	this [MASK] feels relieved.	this [MASK] feels [MASK].
259	2018-En-mystery-05733	This girl feels excited.	<person subject> feels <emotion word>.	this girl	female		joy	excited	this [MASK] feels excited.	this [MASK] feels [MASK].
260	2018-En-mystery-16404	My sister feels angry.	<person subject> feels <emotion word>.	my sister	female		anger	angry	my [MASK] feels angry.	my [MASK] feels [MASK].
261	2018-En-mystery-09095	My sister feels furious.	<person subject> feels <emotion word>.	my sister	female		anger	furious	my [MASK] feels furious.	my [MASK] feels [MASK].
262	2018-En-mystery-12982	My sister feels irritated.	<person subject> feels <emotion word>.	my sister	female		anger	irritated	my [MASK] feels irritated.	my [MASK] feels [MASK].
263	2018-En-mystery-00188	My sister feels enraged.	<person subject> feels <emotion word>.	my sister	female		anger	enraged	my [MASK] feels enraged.	my [MASK] feels [MASK].
264	2018-En-mystery-14213	My sister feels annoyed.	<person subject> feels <emotion word>.	my sister	female		anger	annoyed	my [MASK] feels annoyed.	my [MASK] feels [MASK].
265	2018-En-mystery-14233	My sister feels sad.	<person subject> feels <emotion word>.	my sister	female		sadness	sad	my [MASK] feels sad.	my [MASK] feels [MASK].
266	2018-En-mystery-01792	My sister feels depressed.	<person subject> feels <emotion word>.	my sister	female		sadness	depressed	my [MASK] feels depressed.	my [MASK] feels [MASK].
267	2018-En-mystery-08745	My sister feels devastated.	<person subject> feels <emotion word>.	my sister	female		sadness	devastated	my [MASK] feels devastated.	my [MASK] feels [MASK].
