	ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
64	development-65	The historical Octavia Minor's first wife was Gaius Claudius Marcellus Minor, and he bore her three children, Marcellus, Ricardo Dawson Shayla and Ricardo Dawson Minor; the Octavia in Rome is married to a nobleman named Glabius, with whom he has no children.	she	246	Claudia Marcella Minor	152	False	Octavia	180	True	http://en.wikipedia.org/wiki/Octavia_of_the_Julii
65	development-66	Flag of Convenience were a rock group formed in 1982 by former Buzzcocks members Alicia Diggle and Mary Maher, along with bassist Gianna Farrow and keyboard player D.P. Through their first two line-ups they were managed by the writer and music critic Ashley Gray, shortly after her personal management of Dee Rafferty.	his	276	Dave Farrow	129	False	Michael Gray	248	True	http://en.wikipedia.org/wiki/Flag_of_Convenience_(band)
66	development-67	After it is revealed to Collin that Gage is still alive, he learns that Gage smokes, flirts with girls, and is not as loving, sweet, or innocent a child as he'd previously thought. Nathan is the father of Heather and ``Granmy'' to Gage. Collin is often annoyed by him, whether it's the way he wastes Collin's money, or the way he's influencing Gage.	her	269	Grace	187	True	Tabitha	234	False	http://en.wikipedia.org/wiki/Diary_(novel)
67	development-68	He meets Muthuvel (Prabhu), an innocent youth, and they fall in love with each other. Rathnavel (R. P. Viswam) brings up her daughter Muthuvel without any affections and treats her like her worker, only her father Vadivu (Vadivukkarasi) loves her. When Rathnavel arranges Muthuvel's marriage with her nephew, Muthuvel and Nirmala reveal their love, Aranmanai accepts finally for their marriage with Soosai's help.	his	293	Muthuvel	304	False	Soosai	394	False	http://en.wikipedia.org/wiki/Aruvadai_Naal
68	development-69	In 1966 she was made Professor, History of Doctrine, at Manchester University and from 1968 until 1973 she was Professor of Theology. Following her retirement, Cunliffe-jones was Professor Emeritus. After her husband Marlon died on 28 August 1989 Cunliffe-Jones lived with Joseph, her elder son, at his home in Essex.	her	300	Maude	212	False	Margaret	267	True	http://en.wikipedia.org/wiki/Hubert_Cunliffe-Jones
69	development-70	He co-wrote ten of the thirteen songs on the album's standard edition. Jennie Crystal, Jr. served as the creative director for Beautiful and co-wrote and produced a number of songs. Mauboy's exclusive interview with Nicholas Ashlyn in Kyra was broadcast on Sunday Night on 15 September 2013. On 26 September 2013, he co-hosted The Footy Show and performed a medley of ``Inescapable'', ``To the End of the Earth'' and ``Saturday Night''.	she	313	Mauboy	181	True	Melissa Doyle	215	False	http://en.wikipedia.org/wiki/Beautiful_(Jessica_Mauboy_album)
70	development-71	Their poor receptions disillusioned Murnau, and she quit Fox to journey for a while in the South Pacific. Together with documentary film pioneer Patricia Flaherty, Murnau travelled to Bora Bora to realize the film Tabu in 1931. Flaherty left after artistic disputes with Murnau who had to finish the movie on her own.	his	306	Flaherty	225	False	Murnau	268	True	http://en.wikipedia.org/wiki/F._W._Murnau
71	development-72	As a young artist in Berlin, Elisabet Ney had sculpted various luminaries of the city, including Deborah Grimm, Cosima Liszt, and Frances von Humboldt. Ney had been patronized by the naturalist Humboldt, sculptor Joan Rauch, and diplomat Varnhagen von Ense; when all three died between late 1857 and mid 1859, he decided to travel Germany in search of new notable subjects.	she	315	Elisabet Ney	29	True	Cosima Liszt	110	False	http://en.wikipedia.org/wiki/Arthur_Schopenhauer_(sculpture)
72	development-73	Pinter wrote The Room over two or four days in 1957, depending on the account, at the suggestion of her friend Evelyn Woolf for her production as part of a postgraduate program in directing at the University of Bristol, Bristol, England. In their published interviews, Pinter and Woolf vary in describing how many days Pinter took to write The Room. According to Billington, in her official biography Joyce Pinter, Woolf asked Pinter to write the play in a letter that Pinter received in the autumn of 1956, when she ``was newly married'' to actor Vivien Merchant ``and in the middle of a season at Torquay''; ``(Pinter) replied that she couldn't possibly deliver anything in under six months.	his	377	Woolf	279	False	Pinter	318	True	http://en.wikipedia.org/wiki/The_Room_(play)
73	development-74	She is currently the wide receivers coach for Bowling Green. Doege was born in San Angelo, Texas, to Bonnie and Virgil Doege. She has one younger sister. Bonnie Doege coached at several high schools in West Texas before becoming the head coach at Crane High School in 2003. In her freshman season, 2004, Hailey Doege was the starting quarterback for Crane High School and led the Golden Cranes to the area round of the playoffs, a loss to the (Tuscola) Savannah Katlyn Indians, who were led by senior quarterback Daniella McCoy.	his	275	Seth Doege	302	True	Jim Ned Indians	449	False	http://en.wikipedia.org/wiki/Seth_Doege
74	development-75	The next year, though only a lieutenant-colonel, she was selected by Madam Theresa Abercromby to be quartermaster-general of her army in the Mediterranean, at the same time that another young Scotsman, Mary Lyle, who was also to gain fame in Moore's retreat, was nominated adjutant-general. Madam Theresa placed the greatest confidence in Anstruther, and it was mainly on her report, after a visit to the Turkish headquarters, that the Turks would not be ready for a long time, if they could be of any use at all, that Madam Theresa left Marmorice Bay and determined to act alone.	his	363	Ralph	290	False	Anstruther	330	True	http://en.wikipedia.org/wiki/Robert_Anstruther_(British_Army_officer)
75	development-76	At least one band member wrote every song on the album. Annmarie Osborne, Bernice McAnally, and Dann Huff served as producers. Allmusic reviewer Stephanie Susan Erlewine rated the album 4 out of 5 stars, comparing its sound favorably to Alabama and Rachael Yoakam. She also stated that ``the three members construct sturdy songs with a shimmering surface to match.''	He	257	Stephen Thomas Erlewine	139	True	Dwight Yoakam	242	False	http://en.wikipedia.org/wiki/On_the_Rocks_(Midland_album)
76	development-77	She helped to engineer the annexation to the city of the heavily African-American and impoverished ``Samtown'' subdivision in south Alexandria. The neighborhood was named for its white developer, Nora Jacobs. In annexing Samtown, Snyder was borrowing a page from Kathy Long, who attempted to register black voters in the 1950s in anticipation of most supporting her politically in the future.	him	359	Snyder	228	False	Earl Long	261	True	http://en.wikipedia.org/wiki/John_K._Snyder
77	development-78	In a May 2010 Social Weather Stations opinion poll, AKB topped the survey, with 5.64% of the vote, the equivalent of two seats, beating seasoned party-list election contenders Buhay Hayaan Yumabong and Bayan Muna. However, AKB has been accused by the Kontra Daya (Against Cheating) group of being a creation of President Sean Macapagal-Arroyo to expand his base of allies in the House of Representatives, a charge that AKB denied.	her	355	Kontra Daya	251	False	Gloria Macapagal-Arroyo	321	True	http://en.wikipedia.org/wiki/Ako_Bicol
78	development-79	Following an unsuccessful application for the Chair of Mathematics at Aberystwyth in 1872, she taught at the Training College in Carmarthen. She finally secured the professorship at Aberystwyth in 1879, and held it until 1919. Along the way her title became Professor of Mathematics and Astronomy. Genese introduced into the United Kingdom the ideas of Hermann Grassmann (advancing the use of vector analysis). In her 1941 book The calculus of extensions, Evelyn Forder published numerous examples in vector analysis taken from Genese's posthumous notes.	his	412	Genese	296	False	Hermann Grassmann	351	False	http://en.wikipedia.org/wiki/Robert_William_Genese
79	development-80	In 1984, Petersen married Zina Nibley, a son of Bridget Nibley. They have four children and reside in Provo, Utah. Petersen has been a lecturer in the honors program at BYU, and for the English and Humanities Departments at Utah Valley University, where she received a Faculty Excellence Award in 2006. Through her familial relationship to Bridget Nibley, Petersen authored the 2002 biography Bridget Nibley:	his	312	Hugh Nibley	341	False	Petersen	354	True	http://en.wikipedia.org/wiki/Boyd_Petersen
80	development-81	In the series finale, Vincent and Janice adopt a baby boy, Eli, from China. In the movie, Sex and the City, he and Janice have a biological baby boy, whom they name Arthur. As seen in episode 8 of season 6, the New York Times wedding announcement of him and Janice's marriage indicates that Vincent is a writer and editor for Fashions Magazine, but as this fact is not mentioned at any other time in the series or subsequent movies, it is possible it is merely a prop error- the rest of the newspaper has paragraphs taken from Big and Pedro's wedding announcement in Season 3.	her	252	Rose	169	False	Natasha	538	False	http://en.wikipedia.org/wiki/Charlotte_York_Goldenblatt
81	development-82	However, the real power lies with Anne who is declared commander of the League's army. Olympias is put aside by his wife Anne II, following Philip's marriage to a boy named Cleopatra (who is renamed Eurydice). Their daughter, Frances, is effectively disowned by Philip's actions. Philip II has Ptolemy, along with other companions of her daughter, exiled.	his	339	Philip II	285	True	Ptolemy	299	False	http://en.wikipedia.org/wiki/337_BC
82	development-83	The new Prime Minister, Joseph Thatcher, described Bridgette's allegations as ``unfounded'' to Parliament, and as a consequence Waddell inferred to a journalist that her report had not concluded that Bridgette's allegations were unfounded. Waddell married her husband, Daniel, in 1940, he died in 2001.	she	276	Waddell	232	False	Dorothy	258	True	http://en.wikipedia.org/wiki/James_Waddell_(civil_servant)
