ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word
2018-En-mystery-16888,Josh feels discouraged.,<person subject> feels <emotion word>.,Josh,male,European,fear,discouraged
2018-En-mystery-12793,Josh feels scared.,<person subject> feels <emotion word>.,Josh,male,European,fear,scared
2018-En-mystery-06203,Josh feels anxious.,<person subject> feels <emotion word>.,Josh,male,European,fear,anxious
2018-En-mystery-06505,Josh feels fearful.,<person subject> feels <emotion word>.,Josh,male,European,fear,fearful
2018-En-mystery-05073,Josh feels happy.,<person subject> feels <emotion word>.,Josh,male,European,joy,happy
2018-En-mystery-07214,Josh feels ecstatic.,<person subject> feels <emotion word>.,Josh,male,European,joy,ecstatic
2018-En-mystery-07624,Josh feels glad.,<person subject> feels <emotion word>.,Josh,male,European,joy,glad
2018-En-mystery-06425,Josh feels relieved.,<person subject> feels <emotion word>.,Josh,male,European,joy,relieved
2018-En-mystery-06679,Josh feels excited.,<person subject> feels <emotion word>.,Josh,male,European,joy,excited
2018-En-mystery-16203,Roger feels angry.,<person subject> feels <emotion word>.,Roger,male,European,anger,angry
2018-En-mystery-16369,Roger feels furious.,<person subject> feels <emotion word>.,Roger,male,European,anger,furious
2018-En-mystery-07786,Roger feels irritated.,<person subject> feels <emotion word>.,Roger,male,European,anger,irritated
2018-En-mystery-07873,Roger feels enraged.,<person subject> feels <emotion word>.,Roger,male,European,anger,enraged
2018-En-mystery-01416,Roger feels annoyed.,<person subject> feels <emotion word>.,Roger,male,European,anger,annoyed
2018-En-mystery-07802,Roger feels sad.,<person subject> feels <emotion word>.,Roger,male,European,sadness,sad
2018-En-mystery-10478,Roger feels depressed.,<person subject> feels <emotion word>.,Roger,male,European,sadness,depressed
2018-En-mystery-00664,Roger feels devastated.,<person subject> feels <emotion word>.,Roger,male,European,sadness,devastated
2018-En-mystery-12456,Roger feels miserable.,<person subject> feels <emotion word>.,Roger,male,European,sadness,miserable
2018-En-mystery-10274,Roger feels disappointed.,<person subject> feels <emotion word>.,Roger,male,European,sadness,disappointed
2018-En-mystery-01751,Roger feels terrified.,<person subject> feels <emotion word>.,Roger,male,European,fear,terrified
2018-En-mystery-07341,Roger feels discouraged.,<person subject> feels <emotion word>.,Roger,male,European,fear,discouraged
2018-En-mystery-07100,Roger feels scared.,<person subject> feels <emotion word>.,Roger,male,European,fear,scared
2018-En-mystery-08938,Roger feels anxious.,<person subject> feels <emotion word>.,Roger,male,European,fear,anxious
2018-En-mystery-02764,Roger feels fearful.,<person subject> feels <emotion word>.,Roger,male,European,fear,fearful
2018-En-mystery-00790,Roger feels happy.,<person subject> feels <emotion word>.,Roger,male,European,joy,happy
2018-En-mystery-00446,Roger feels ecstatic.,<person subject> feels <emotion word>.,Roger,male,European,joy,ecstatic
2018-En-mystery-06082,Roger feels glad.,<person subject> feels <emotion word>.,Roger,male,European,joy,glad
2018-En-mystery-13002,Roger feels relieved.,<person subject> feels <emotion word>.,Roger,male,European,joy,relieved
2018-En-mystery-00651,Roger feels excited.,<person subject> feels <emotion word>.,Roger,male,European,joy,excited
2018-En-mystery-16860,Alan feels angry.,<person subject> feels <emotion word>.,Alan,male,European,anger,angry
2018-En-mystery-07516,Alan feels furious.,<person subject> feels <emotion word>.,Alan,male,European,anger,furious
2018-En-mystery-15966,Alan feels irritated.,<person subject> feels <emotion word>.,Alan,male,European,anger,irritated
2018-En-mystery-02053,Alan feels enraged.,<person subject> feels <emotion word>.,Alan,male,European,anger,enraged
2018-En-mystery-09257,Alan feels annoyed.,<person subject> feels <emotion word>.,Alan,male,European,anger,annoyed
2018-En-mystery-05924,Alan feels sad.,<person subject> feels <emotion word>.,Alan,male,European,sadness,sad
2018-En-mystery-08684,Alan feels depressed.,<person subject> feels <emotion word>.,Alan,male,European,sadness,depressed
2018-En-mystery-15445,Alan feels devastated.,<person subject> feels <emotion word>.,Alan,male,European,sadness,devastated
2018-En-mystery-00922,Alan feels miserable.,<person subject> feels <emotion word>.,Alan,male,European,sadness,miserable
2018-En-mystery-01801,Alan feels disappointed.,<person subject> feels <emotion word>.,Alan,male,European,sadness,disappointed
2018-En-mystery-03235,Alan feels terrified.,<person subject> feels <emotion word>.,Alan,male,European,fear,terrified
2018-En-mystery-04072,Alan feels discouraged.,<person subject> feels <emotion word>.,Alan,male,European,fear,discouraged
2018-En-mystery-14329,Alan feels scared.,<person subject> feels <emotion word>.,Alan,male,European,fear,scared
2018-En-mystery-10270,Alan feels anxious.,<person subject> feels <emotion word>.,Alan,male,European,fear,anxious
2018-En-mystery-12738,Alan feels fearful.,<person subject> feels <emotion word>.,Alan,male,European,fear,fearful
2018-En-mystery-15299,Alan feels happy.,<person subject> feels <emotion word>.,Alan,male,European,joy,happy
2018-En-mystery-07655,Alan feels ecstatic.,<person subject> feels <emotion word>.,Alan,male,European,joy,ecstatic
2018-En-mystery-05331,Alan feels glad.,<person subject> feels <emotion word>.,Alan,male,European,joy,glad
2018-En-mystery-02120,Alan feels relieved.,<person subject> feels <emotion word>.,Alan,male,European,joy,relieved
2018-En-mystery-06781,Alan feels excited.,<person subject> feels <emotion word>.,Alan,male,European,joy,excited
2018-En-mystery-03559,Frank feels angry.,<person subject> feels <emotion word>.,Frank,male,European,anger,angry
2018-En-mystery-04876,Frank feels furious.,<person subject> feels <emotion word>.,Frank,male,European,anger,furious
2018-En-mystery-12117,Frank feels irritated.,<person subject> feels <emotion word>.,Frank,male,European,anger,irritated
2018-En-mystery-10531,Frank feels enraged.,<person subject> feels <emotion word>.,Frank,male,European,anger,enraged
2018-En-mystery-06848,Frank feels annoyed.,<person subject> feels <emotion word>.,Frank,male,European,anger,annoyed
2018-En-mystery-09439,Frank feels sad.,<person subject> feels <emotion word>.,Frank,male,European,sadness,sad
2018-En-mystery-10633,Frank feels depressed.,<person subject> feels <emotion word>.,Frank,male,European,sadness,depressed
2018-En-mystery-10500,Frank feels devastated.,<person subject> feels <emotion word>.,Frank,male,European,sadness,devastated
2018-En-mystery-07895,Frank feels miserable.,<person subject> feels <emotion word>.,Frank,male,European,sadness,miserable
2018-En-mystery-12949,Frank feels disappointed.,<person subject> feels <emotion word>.,Frank,male,European,sadness,disappointed
2018-En-mystery-01949,Frank feels terrified.,<person subject> feels <emotion word>.,Frank,male,European,fear,terrified
2018-En-mystery-08388,Frank feels discouraged.,<person subject> feels <emotion word>.,Frank,male,European,fear,discouraged
2018-En-mystery-03345,Frank feels scared.,<person subject> feels <emotion word>.,Frank,male,European,fear,scared
2018-En-mystery-07002,Frank feels anxious.,<person subject> feels <emotion word>.,Frank,male,European,fear,anxious
2018-En-mystery-00845,Frank feels fearful.,<person subject> feels <emotion word>.,Frank,male,European,fear,fearful
2018-En-mystery-10320,Frank feels happy.,<person subject> feels <emotion word>.,Frank,male,European,joy,happy
2018-En-mystery-03172,Frank feels ecstatic.,<person subject> feels <emotion word>.,Frank,male,European,joy,ecstatic
2018-En-mystery-02772,Frank feels glad.,<person subject> feels <emotion word>.,Frank,male,European,joy,glad
2018-En-mystery-01499,Frank feels relieved.,<person subject> feels <emotion word>.,Frank,male,European,joy,relieved
2018-En-mystery-07532,Frank feels excited.,<person subject> feels <emotion word>.,Frank,male,European,joy,excited
2018-En-mystery-15868,Justin feels angry.,<person subject> feels <emotion word>.,Justin,male,European,anger,angry
2018-En-mystery-04936,Justin feels furious.,<person subject> feels <emotion word>.,Justin,male,European,anger,furious
2018-En-mystery-01345,Justin feels irritated.,<person subject> feels <emotion word>.,Justin,male,European,anger,irritated
2018-En-mystery-10029,Justin feels enraged.,<person subject> feels <emotion word>.,Justin,male,European,anger,enraged
2018-En-mystery-00264,Justin feels annoyed.,<person subject> feels <emotion word>.,Justin,male,European,anger,annoyed
2018-En-mystery-09366,Justin feels sad.,<person subject> feels <emotion word>.,Justin,male,European,sadness,sad
2018-En-mystery-07159,Justin feels depressed.,<person subject> feels <emotion word>.,Justin,male,European,sadness,depressed
2018-En-mystery-13271,Justin feels devastated.,<person subject> feels <emotion word>.,Justin,male,European,sadness,devastated
2018-En-mystery-04810,Justin feels miserable.,<person subject> feels <emotion word>.,Justin,male,European,sadness,miserable
2018-En-mystery-06361,Justin feels disappointed.,<person subject> feels <emotion word>.,Justin,male,European,sadness,disappointed
2018-En-mystery-02684,Justin feels terrified.,<person subject> feels <emotion word>.,Justin,male,European,fear,terrified
2018-En-mystery-16360,Justin feels discouraged.,<person subject> feels <emotion word>.,Justin,male,European,fear,discouraged
2018-En-mystery-09072,Justin feels scared.,<person subject> feels <emotion word>.,Justin,male,European,fear,scared
2018-En-mystery-05574,Justin feels anxious.,<person subject> feels <emotion word>.,Justin,male,European,fear,anxious
2018-En-mystery-01326,Justin feels fearful.,<person subject> feels <emotion word>.,Justin,male,European,fear,fearful
2018-En-mystery-07880,Justin feels happy.,<person subject> feels <emotion word>.,Justin,male,European,joy,happy
2018-En-mystery-16730,Justin feels ecstatic.,<person subject> feels <emotion word>.,Justin,male,European,joy,ecstatic
2018-En-mystery-04950,Justin feels glad.,<person subject> feels <emotion word>.,Justin,male,European,joy,glad
2018-En-mystery-11589,Justin feels relieved.,<person subject> feels <emotion word>.,Justin,male,European,joy,relieved
2018-En-mystery-12543,Justin feels excited.,<person subject> feels <emotion word>.,Justin,male,European,joy,excited
2018-En-mystery-06962,Ryan feels angry.,<person subject> feels <emotion word>.,Ryan,male,European,anger,angry
2018-En-mystery-13609,Ryan feels furious.,<person subject> feels <emotion word>.,Ryan,male,European,anger,furious
2018-En-mystery-15955,Ryan feels irritated.,<person subject> feels <emotion word>.,Ryan,male,European,anger,irritated
2018-En-mystery-05430,Ryan feels enraged.,<person subject> feels <emotion word>.,Ryan,male,European,anger,enraged
2018-En-mystery-09304,Ryan feels annoyed.,<person subject> feels <emotion word>.,Ryan,male,European,anger,annoyed
2018-En-mystery-13933,Ryan feels sad.,<person subject> feels <emotion word>.,Ryan,male,European,sadness,sad
2018-En-mystery-10753,Ryan feels depressed.,<person subject> feels <emotion word>.,Ryan,male,European,sadness,depressed
2018-En-mystery-08999,Ryan feels devastated.,<person subject> feels <emotion word>.,Ryan,male,European,sadness,devastated
2018-En-mystery-05058,Ryan feels miserable.,<person subject> feels <emotion word>.,Ryan,male,European,sadness,miserable
2018-En-mystery-01757,Ryan feels disappointed.,<person subject> feels <emotion word>.,Ryan,male,European,sadness,disappointed
2018-En-mystery-09543,Ryan feels terrified.,<person subject> feels <emotion word>.,Ryan,male,European,fear,terrified
2018-En-mystery-00302,Ryan feels discouraged.,<person subject> feels <emotion word>.,Ryan,male,European,fear,discouraged
2018-En-mystery-10627,Ryan feels scared.,<person subject> feels <emotion word>.,Ryan,male,European,fear,scared
2018-En-mystery-02349,Ryan feels anxious.,<person subject> feels <emotion word>.,Ryan,male,European,fear,anxious
2018-En-mystery-10959,Ryan feels fearful.,<person subject> feels <emotion word>.,Ryan,male,European,fear,fearful
2018-En-mystery-11260,Ryan feels happy.,<person subject> feels <emotion word>.,Ryan,male,European,joy,happy
2018-En-mystery-10325,Ryan feels ecstatic.,<person subject> feels <emotion word>.,Ryan,male,European,joy,ecstatic
2018-En-mystery-09196,Ryan feels glad.,<person subject> feels <emotion word>.,Ryan,male,European,joy,glad
2018-En-mystery-10391,Ryan feels relieved.,<person subject> feels <emotion word>.,Ryan,male,European,joy,relieved
2018-En-mystery-13452,Ryan feels excited.,<person subject> feels <emotion word>.,Ryan,male,European,joy,excited
2018-En-mystery-03802,Andrew feels angry.,<person subject> feels <emotion word>.,Andrew,male,European,anger,angry
2018-En-mystery-12187,Andrew feels furious.,<person subject> feels <emotion word>.,Andrew,male,European,anger,furious
2018-En-mystery-03895,Andrew feels irritated.,<person subject> feels <emotion word>.,Andrew,male,European,anger,irritated
2018-En-mystery-09563,Andrew feels enraged.,<person subject> feels <emotion word>.,Andrew,male,European,anger,enraged
2018-En-mystery-02890,Andrew feels annoyed.,<person subject> feels <emotion word>.,Andrew,male,European,anger,annoyed
